2025-04-29 09:56:07.640 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (17, 17), (13, 13), (18, 18), (2, 2), (11, 11), (4, 4), (5, 5), (14, 14), (7, 7), (16, 16), (9, 9), (1, 1), (10, 10), (3, 3), (12, 12), (6, 6)} | Text: can owe tell us exactly the details , the precise details of how you arrested the suspect ?
2025-04-29 09:56:08.911 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(43, 43), (20, 20), (29, 29), (38, 38), (33, 33), (37, 37), (39, 39), (42, 42), (2, 2), (48, 48), (34, 34), (11, 11), (30, 30), (7, 7), (16, 16), (25, 25), (26, 26), (35, 35), (44, 44), (12, 12), (21, 21), (22, 22), (31, 31), (40, 40), (8, 8), (17, 17), (27, 27), (36, 36), (45, 45), (13, 13), (32, 32), (18, 18), (41, 41), (4, 4), (5, 5), (14, 14), (23, 23), (9, 9), (46, 46), (1, 1), (24, 24), (10, 10), (19, 19), (28, 28), (6, 6), (47, 47), (15, 15)} | Text: during the talks in beijing , u . s . officials said north korea claimed it already possesses nuclear weapons , and that it had reprocessed 8 , 000 spent nuclear fuel rods _ a move that could yield several atomic bombs within months .
2025-04-29 09:56:08.913 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (17, 17), (20, 20), (13, 13), (18, 18), (2, 2), (11, 11), (4, 4), (5, 5), (14, 14), (7, 7), (16, 16), (23, 23), (9, 9), (1, 1), (19, 19), (3, 3), (12, 12), (21, 21), (6, 6), (22, 22), (15, 15)} | Text: for months , north korea has insisted on direct talks with the united states to negotiate a nonaggression treaty .
2025-04-29 09:56:08.916 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(43, 43), (52, 52), (61, 61), (20, 20), (29, 29), (33, 33), (39, 39), (42, 42), (2, 2), (57, 57), (34, 34), (11, 11), (53, 53), (30, 30), (7, 7), (16, 16), (62, 62), (25, 25), (58, 58), (26, 26), (35, 35), (44, 44), (3, 3), (12, 12), (21, 21), (22, 22), (31, 31), (40, 40), (49, 49), (8, 8), (17, 17), (27, 27), (36, 36), (45, 45), (54, 54), (63, 63), (13, 13), (32, 32), (18, 18), (55, 55), (64, 64), (41, 41), (50, 50), (59, 59), (51, 51), (60, 60), (4, 4), (14, 14), (23, 23), (9, 9), (46, 46), (1, 1), (24, 24), (10, 10), (19, 19), (28, 28), (56, 56), (15, 15)} | Text: and then you got suicide bombing on the one side , and then you got israel-- you know , it's like one day , you'll he-a bomb will go off , the next day israel will do and air strike and-- you know , it's like going around in a circle .
2025-04-29 09:56:08.924 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(43, 43), (20, 20), (29, 29), (38, 38), (33, 33), (37, 37), (39, 39), (42, 42), (2, 2), (48, 48), (34, 34), (11, 11), (30, 30), (16, 16), (25, 25), (26, 26), (35, 35), (44, 44), (3, 3), (12, 12), (21, 21), (22, 22), (31, 31), (40, 40), (49, 49), (8, 8), (17, 17), (27, 27), (36, 36), (45, 45), (13, 13), (18, 18), (41, 41), (50, 50), (4, 4), (5, 5), (14, 14), (23, 23), (9, 9), (46, 46), (1, 1), (24, 24), (10, 10), (19, 19), (28, 28), (6, 6), (47, 47), (15, 15)} | Text: later this hour i'll speak exclusively to cardinal pio laghi , the man dismatched by pope john paul ii to persuade president bush to avoid war , but we begin with reports from the united nations , the pentagon and the white house .
2025-04-29 09:56:08.932 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(84, 84), (61, 61), (116, 116), (43, 43), (20, 20), (38, 38), (103, 103), (80, 80), (2, 2), (57, 57), (75, 75), (34, 34), (117, 117), (11, 11), (94, 94), (76, 76), (16, 16), (71, 71), (25, 25), (58, 58), (35, 35), (90, 90), (108, 108), (12, 12), (67, 67), (77, 77), (31, 31), (49, 49), (104, 104), (114, 114), (8, 8), (91, 91), (68, 68), (63, 63), (45, 45), (100, 100), (110, 110), (32, 32), (105, 105), (82, 82), (59, 59), (41, 41), (51, 51), (101, 101), (5, 5), (23, 23), (78, 78), (65, 65), (24, 24), (97, 97), (115, 115), (92, 92), (19, 19), (74, 74), (6, 6), (79, 79), (56, 56), (111, 111), (33, 33), (88, 88), (15, 15), (98, 98), (70, 70), (52, 52), (107, 107), (29, 29), (39, 39), (112, 112), (89, 89), (66, 66), (48, 48), (53, 53), (30, 30), (85, 85), (7, 7), (62, 62), (72, 72), (44, 44), (99, 99), (26, 26), (81, 81), (3, 3), (21, 21), (86, 86), (118, 118), (40, 40), (95, 95), (22, 22), (113, 113), (17, 17), (27, 27), (36, 36), (54, 54), (109, 109), (119, 119), (102, 102), (13, 13), (96, 96), (18, 18), (73, 73), (55, 55), (50, 50), (60, 60), (4, 4), (14, 14), (69, 69), (87, 87), (9, 9), (46, 46), (1, 1), (106, 106), (10, 10), (28, 28), (83, 83), (93, 93), (120, 120), (37, 37), (47, 47), (42, 42)} | Text: and , um , yasser arafat was kind of in a difficult position , because you have these , um , incredibly-- oppressed and in some ways imprisoned , uh , palestinians , and if-- arafat hadn't , um , tried to stand up-- and help them and-and fight for their rights , then-- m-they wouldn't have respected arafat , but then again , you know , he couldn't be too friendly with the west , um , and , um , and so he did the best he could , i think .
2025-04-29 09:56:08.934 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (17, 17), (27, 27), (20, 20), (29, 29), (13, 13), (18, 18), (2, 2), (11, 11), (4, 4), (30, 30), (5, 5), (14, 14), (7, 7), (16, 16), (23, 23), (9, 9), (1, 1), (25, 25), (26, 26), (10, 10), (19, 19), (3, 3), (12, 12), (21, 21), (28, 28), (6, 6), (22, 22), (24, 24)} | Text: the knowledge that the commander-in-chief once faced grave danger in war bravely can be the animating spirit of troops facing the same dangers .
2025-04-29 09:56:08.935 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(4, 4), (8, 8), (5, 5), (7, 7), (9, 9), (1, 1), (10, 10), (12, 12), (6, 6), (11, 11)} | Text: they rose up , didn't get american support .
2025-04-29 09:56:08.948 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(84, 84), (43, 43), (20, 20), (38, 38), (80, 80), (2, 2), (57, 57), (75, 75), (34, 34), (11, 11), (76, 76), (16, 16), (71, 71), (25, 25), (58, 58), (35, 35), (12, 12), (67, 67), (77, 77), (31, 31), (49, 49), (8, 8), (68, 68), (63, 63), (45, 45), (32, 32), (64, 64), (82, 82), (59, 59), (41, 41), (51, 51), (5, 5), (23, 23), (78, 78), (65, 65), (24, 24), (19, 19), (74, 74), (6, 6), (79, 79), (56, 56), (33, 33), (70, 70), (52, 52), (29, 29), (39, 39), (66, 66), (48, 48), (53, 53), (30, 30), (85, 85), (7, 7), (62, 62), (72, 72), (44, 44), (26, 26), (81, 81), (3, 3), (21, 21), (40, 40), (22, 22), (17, 17), (27, 27), (36, 36), (54, 54), (13, 13), (18, 18), (73, 73), (55, 55), (50, 50), (60, 60), (4, 4), (14, 14), (69, 69), (9, 9), (46, 46), (1, 1), (10, 10), (28, 28), (83, 83), (37, 37), (47, 47), (42, 42)} | Text: over at the pentagon , the military leaders say that troops are ready to fight right now even as they await word of the president's order , but there is major opposition today , france , germany and russia plan a showdown at theupups in a bid to stop the u . s .'s war machine and their voices of dissent echoed by protestors from australia to egypt to university students right here in the united states .
2025-04-29 09:56:08.950 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (17, 17), (13, 13), (18, 18), (2, 2), (11, 11), (4, 4), (5, 5), (14, 14), (7, 7), (16, 16), (23, 23), (9, 9), (1, 1), (10, 10), (19, 19), (3, 3), (12, 12), (21, 21), (6, 6), (22, 22), (15, 15)} | Text: now let's go back to wolf blitzer in kuwait city for more special coverage of the war in iraq .
2025-04-29 09:56:08.958 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(56, 56), (43, 43), (52, 52), (20, 20), (29, 29), (38, 38), (33, 33), (37, 37), (39, 39), (42, 42), (2, 2), (48, 48), (34, 34), (11, 11), (53, 53), (30, 30), (7, 7), (25, 25), (26, 26), (35, 35), (44, 44), (3, 3), (12, 12), (21, 21), (22, 22), (31, 31), (40, 40), (49, 49), (8, 8), (17, 17), (27, 27), (36, 36), (45, 45), (54, 54), (13, 13), (32, 32), (55, 55), (41, 41), (50, 50), (51, 51), (4, 4), (5, 5), (14, 14), (23, 23), (9, 9), (46, 46), (1, 1), (24, 24), (10, 10), (19, 19), (28, 28), (6, 6), (47, 47), (15, 15)} | Text: they're expecting a total at this particular base near the iraqi border of 300 sorties in a 24-hour period ending today according to the air force total from all the bases and there are more than 30 bases in 12 different countries in the middle east according to the pentagon .
2025-04-29 09:56:08.960 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(20, 20), (29, 29), (2, 2), (11, 11), (30, 30), (7, 7), (16, 16), (25, 25), (26, 26), (3, 3), (12, 12), (21, 21), (22, 22), (31, 31), (8, 8), (17, 17), (13, 13), (32, 32), (18, 18), (4, 4), (5, 5), (14, 14), (23, 23), (9, 9), (1, 1), (24, 24), (10, 10), (19, 19), (28, 28), (6, 6), (15, 15)} | Text: itn reporter juliet bremner is embedded with british forces in iraq's second-largest city , basra , where the fight for control goes on .
2025-04-29 09:56:08.963 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (17, 17), (20, 20), (13, 13), (2, 2), (11, 11), (4, 4), (5, 5), (14, 14), (16, 16), (9, 9), (1, 1), (10, 10), (19, 19), (3, 3), (12, 12), (21, 21), (6, 6), (22, 22), (15, 15)} | Text: the washington post is reporting she shot several iraqi soldiers before she was captured and she was shot herself , too .
2025-04-29 09:56:08.964 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (17, 17), (27, 27), (20, 20), (29, 29), (13, 13), (18, 18), (2, 2), (15, 15), (11, 11), (4, 4), (30, 30), (31, 31), (7, 7), (16, 16), (5, 5), (23, 23), (9, 9), (1, 1), (25, 25), (26, 26), (10, 10), (19, 19), (3, 3), (12, 12), (28, 28), (22, 22), (24, 24)} | Text: powell is wrapping up a trip to southeast asia , he's due here in jerusalem tomorrow morning for talks with the israeli prime minister and the foreign minister .
2025-04-29 09:56:08.968 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(20, 20), (29, 29), (38, 38), (33, 33), (37, 37), (39, 39), (42, 42), (2, 2), (48, 48), (34, 34), (11, 11), (30, 30), (7, 7), (16, 16), (25, 25), (26, 26), (44, 44), (3, 3), (12, 12), (21, 21), (22, 22), (31, 31), (40, 40), (8, 8), (17, 17), (27, 27), (36, 36), (45, 45), (13, 13), (32, 32), (18, 18), (41, 41), (4, 4), (5, 5), (14, 14), (23, 23), (9, 9), (46, 46), (1, 1), (24, 24), (10, 10), (19, 19), (28, 28), (6, 6), (47, 47), (15, 15)} | Text: a small group of iraqi defenders has been holding out inside the city in a mosque , considered a shiite holy site , and local clerics said one religious leader had recently arrived in hopes of arranging for their safe passage out of the shrine .
2025-04-29 09:56:08.977 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(20, 20), (29, 29), (33, 33), (2, 2), (11, 11), (30, 30), (7, 7), (16, 16), (25, 25), (26, 26), (3, 3), (12, 12), (22, 22), (31, 31), (8, 8), (17, 17), (27, 27), (13, 13), (32, 32), (18, 18), (4, 4), (5, 5), (14, 14), (23, 23), (9, 9), (1, 1), (24, 24), (10, 10), (19, 19), (28, 28), (6, 6), (15, 15)} | Text: palestinians and their dovish israeli allies routinely use the word ` ` occupation'' when demanding that israel leave the west bank and gaza and dismantle jewish settlements .
2025-04-29 09:56:08.978 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (17, 17), (20, 20), (13, 13), (18, 18), (2, 2), (15, 15), (11, 11), (4, 4), (5, 5), (14, 14), (7, 7), (16, 16), (23, 23), (9, 9), (1, 1), (10, 10), (19, 19), (3, 3), (12, 12), (21, 21), (22, 22), (24, 24)} | Text: u . s . marines entered southeastern baghdad today and found dozens of chemical suits masks and atropine injecters .
2025-04-29 09:56:08.981 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(20, 20), (29, 29), (33, 33), (37, 37), (2, 2), (34, 34), (11, 11), (30, 30), (7, 7), (25, 25), (26, 26), (35, 35), (3, 3), (12, 12), (22, 22), (31, 31), (17, 17), (27, 27), (36, 36), (13, 13), (32, 32), (18, 18), (4, 4), (5, 5), (14, 14), (23, 23), (9, 9), (1, 1), (24, 24), (10, 10), (19, 19), (28, 28), (6, 6), (15, 15)} | Text: well , u . s . forces entering baghdad do face the prospect of urban combat , a type of battle they have trained for , but , of course , they would prefer to avoid .
2025-04-29 09:56:08.983 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (17, 17), (20, 20), (13, 13), (18, 18), (2, 2), (11, 11), (4, 4), (5, 5), (14, 14), (7, 7), (16, 16), (23, 23), (9, 9), (1, 1), (10, 10), (19, 19), (3, 3), (12, 12), (21, 21), (22, 22), (15, 15)} | Text: tuesday , july 5th-leave early and drive to niagara falls , ny-467 miles-stay in niagara falls
2025-04-29 09:56:08.985 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(20, 20), (29, 29), (33, 33), (2, 2), (34, 34), (11, 11), (30, 30), (16, 16), (25, 25), (26, 26), (3, 3), (12, 12), (21, 21), (22, 22), (31, 31), (17, 17), (27, 27), (13, 13), (32, 32), (18, 18), (4, 4), (5, 5), (14, 14), (23, 23), (9, 9), (1, 1), (24, 24), (10, 10), (19, 19), (28, 28), (6, 6), (15, 15)} | Text: well , as american forces do push ahead toward the iraqi government's key center of power , british forces are keeping up their work to the south of the iraqi capital .
2025-04-29 09:56:08.990 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (17, 17), (13, 13), (2, 2), (11, 11), (4, 4), (5, 5), (14, 14), (7, 7), (16, 16), (1, 1), (10, 10), (3, 3), (12, 12), (6, 6), (15, 15)} | Text: a live picture of the president united states landing at an air field in northern ireland .
2025-04-29 09:56:08.994 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (17, 17), (20, 20), (13, 13), (18, 18), (2, 2), (15, 15), (11, 11), (4, 4), (5, 5), (14, 14), (7, 7), (16, 16), (23, 23), (9, 9), (1, 1), (10, 10), (19, 19), (3, 3), (12, 12), (21, 21), (22, 22), (24, 24)} | Text: u . s . forces moving ever closer to baghdad , but military officials say they are not counting on capitulation .
2025-04-29 09:56:08.997 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(43, 43), (20, 20), (29, 29), (38, 38), (33, 33), (37, 37), (39, 39), (42, 42), (2, 2), (34, 34), (11, 11), (30, 30), (7, 7), (16, 16), (25, 25), (26, 26), (35, 35), (44, 44), (3, 3), (12, 12), (21, 21), (22, 22), (40, 40), (8, 8), (17, 17), (27, 27), (36, 36), (45, 45), (13, 13), (32, 32), (18, 18), (41, 41), (4, 4), (5, 5), (14, 14), (23, 23), (9, 9), (1, 1), (24, 24), (10, 10), (19, 19), (28, 28), (6, 6), (15, 15)} | Text: three days after u . s . president george w . bush promised ` ` massive amounts'' of humanitarian aid , seven large , battered tractor-trailers arrived in umm qasr carrying food and water donated by kuwaitis .
2025-04-29 09:56:09.000 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(17, 17), (27, 27), (20, 20), (29, 29), (13, 13), (2, 2), (15, 15), (11, 11), (4, 4), (30, 30), (14, 14), (23, 23), (7, 7), (16, 16), (9, 9), (1, 1), (25, 25), (26, 26), (10, 10), (19, 19), (3, 3), (12, 12), (21, 21), (28, 28), (6, 6), (22, 22), (24, 24)} | Text: my focus is on re-electing president bush and dick cheney next year , the convention is going to be here in the city of new york .
2025-04-29 09:56:09.006 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(20, 20), (29, 29), (33, 33), (37, 37), (39, 39), (2, 2), (34, 34), (11, 11), (30, 30), (7, 7), (16, 16), (25, 25), (26, 26), (35, 35), (3, 3), (12, 12), (22, 22), (31, 31), (17, 17), (27, 27), (36, 36), (13, 13), (32, 32), (18, 18), (4, 4), (5, 5), (14, 14), (23, 23), (9, 9), (1, 1), (24, 24), (10, 10), (19, 19), (28, 28), (6, 6), (15, 15)} | Text: bush cabinet president bush has just been elected to another term in office , and he has already started to appoint new people to his political cabinet as current members like colin powell and john ashcroft resign .
2025-04-29 09:56:09.008 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (17, 17), (20, 20), (13, 13), (18, 18), (2, 2), (4, 4), (5, 5), (14, 14), (7, 7), (16, 16), (9, 9), (1, 1), (10, 10), (19, 19), (3, 3), (12, 12), (21, 21), (6, 6), (15, 15)} | Text: the clerics had encouraged sunnis to boycott the elections because of the presence of us and foreign troops .
2025-04-29 09:56:09.010 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (5, 5), (14, 14), (7, 7), (9, 9), (1, 1), (13, 13), (10, 10), (3, 3), (12, 12), (2, 2), (6, 6), (11, 11)} | Text: sunni say the poll is now illegitimate because they chose not to vote .
2025-04-29 09:56:09.011 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(4, 4), (8, 8), (5, 5), (1, 1), (3, 3), (2, 2), (6, 6)} | Text: oh , so the topic is elections .
2025-04-29 09:56:09.013 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(17, 17), (13, 13), (18, 18), (11, 11), (4, 4), (5, 5), (14, 14), (7, 7), (16, 16), (9, 9), (1, 1), (10, 10), (19, 19), (3, 3), (12, 12), (6, 6), (15, 15)} | Text: future elections who do you think should run for president / vice president in 2008 , and why ?
2025-04-29 09:56:09.014 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (17, 17), (20, 20), (13, 13), (18, 18), (2, 2), (11, 11), (4, 4), (5, 5), (14, 14), (7, 7), (16, 16), (23, 23), (1, 1), (10, 10), (19, 19), (3, 3), (12, 12), (21, 21), (6, 6), (22, 22), (15, 15)} | Text: if anyone has a right to call the elections ` ` illegitimate'' it would be the shi'ites .
2025-04-29 09:56:09.016 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(8, 8), (17, 17), (20, 20), (13, 13), (18, 18), (2, 2), (15, 15), (11, 11), (4, 4), (5, 5), (14, 14), (7, 7), (16, 16), (23, 23), (9, 9), (1, 1), (10, 10), (19, 19), (3, 3), (12, 12), (21, 21), (6, 6), (24, 24)} | Text: toujan faisal , 54 , said she was informed of the refusal by an interior ministry committee overseeing election preparations .
2025-04-29 09:56:09.019 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(20, 20), (29, 29), (38, 38), (33, 33), (37, 37), (39, 39), (2, 2), (34, 34), (11, 11), (30, 30), (7, 7), (16, 16), (25, 25), (26, 26), (35, 35), (3, 3), (12, 12), (21, 21), (22, 22), (31, 31), (8, 8), (17, 17), (27, 27), (36, 36), (13, 13), (32, 32), (18, 18), (4, 4), (5, 5), (14, 14), (23, 23), (9, 9), (1, 1), (24, 24), (10, 10), (19, 19), (28, 28), (6, 6)} | Text: even if you , john h , believe the us held impartial elections in iraq , don't you think the rest of the world will find the results invalid , or least suspect ?
2025-04-29 09:56:09.027 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(4, 4), (8, 8), (5, 5), (14, 14), (7, 7), (9, 9), (1, 1), (10, 10), (3, 3), (12, 12), (2, 2), (6, 6), (11, 11)} | Text: it's not their right to decide the legitimacy of the vote .
